original_chip_id,dates,lc,x_center,y_center,epsg,chip_id
112356,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1928920.0,32644,326
112354,"['20230227', '20230528', '20230831', '20231025']",5,306830.0,1930920.0,32644,327
112352,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1931920.0,32644,328
112350,"['20230227', '20230528', '20230831', '20231025']",5,291830.0,1932920.0,32644,329
112349,"['20230227', '20230528', '20230831', '20231025']",5,289830.0,1932920.0,32644,330
112347,"['20230227', '20230528', '20230831', '20231025']",5,289830.0,1934920.0,32644,331
112346,"['20230227', '20230528', '20230831', '20231025']",5,306830.0,1935920.0,32644,332
112345,"['20230227', '20230528', '20230831', '20231025']",5,308830.0,1936920.0,32644,333
112344,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1936920.0,32644,334
112342,"['20230227', '20230528', '20230831', '20231025']",5,302830.0,1940920.0,32644,335
112340,"['20230227', '20230528', '20230831', '20231025']",5,296830.0,1943920.0,32644,336
112339,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1943920.0,32644,337
112335,"['20230227', '20230528', '20230831', '20231025']",5,308830.0,1949920.0,32644,338
112332,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1950920.0,32644,339
112331,"['20230227', '20230528', '20230831', '20231025']",5,306830.0,1952920.0,32644,340
112327,"['20230227', '20230528', '20230831', '20231025']",5,201830.0,1958920.0,32644,341
112326,"['20230227', '20230528', '20230831', '20231025']",5,293830.0,1959920.0,32644,342
112322,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1965920.0,32644,343
112320,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1966920.0,32644,344
112318,"['20230227', '20230528', '20230831', '20231025']",5,269830.0,1968920.0,32644,345
112315,"['20230227', '20230528', '20230831', '20231025']",5,293830.0,1969920.0,32644,346
112314,"['20230227', '20230528', '20230831', '20231025']",5,291830.0,1972920.0,32644,347
112313,"['20230227', '20230528', '20230831', '20231025']",5,260830.0,1972920.0,32644,348
112312,"['20230227', '20230528', '20230831', '20231025']",5,293830.0,1973920.0,32644,349
112309,"['20230227', '20230528', '20230831', '20231025']",5,290830.0,1973920.0,32644,350
112308,"['20230227', '20230528', '20230831', '20231025']",5,296830.0,1974920.0,32644,351
112306,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1976920.0,32644,352
112305,"['20230227', '20230528', '20230831', '20231025']",5,302830.0,1976920.0,32644,353
112299,"['20230227', '20230528', '20230831', '20231025']",5,306830.0,1977920.0,32644,354
112298,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1977920.0,32644,355
112296,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1977920.0,32644,356
112290,"['20230227', '20230528', '20230831', '20231025']",5,294830.0,1981920.0,32644,357
112289,"['20230227', '20230528', '20230831', '20231025']",5,252830.0,1981920.0,32644,358
112282,"['20230227', '20230528', '20230831', '20231025']",5,289830.0,1986920.0,32644,359
112280,"['20230227', '20230528', '20230831', '20231025']",5,253830.0,1986920.0,32644,360
112279,"['20230227', '20230528', '20230831', '20231025']",5,252830.0,1986920.0,32644,361
112278,"['20230227', '20230528', '20230831', '20231025']",5,255830.0,1987920.0,32644,362
112277,"['20230227', '20230528', '20230831', '20231025']",5,247830.0,1987920.0,32644,363
112275,"['20230227', '20230528', '20230831', '20231025']",5,248830.0,1988920.0,32644,364
112274,"['20230227', '20230528', '20230831', '20231025']",5,296830.0,1989920.0,32644,365
112273,"['20230227', '20230528', '20230831', '20231025']",5,302830.0,1991920.0,32644,366
112270,"['20230227', '20230528', '20230831', '20231025']",5,252830.0,1991920.0,32644,367
112269,"['20230227', '20230528', '20230831', '20231025']",5,303830.0,1992920.0,32644,368
112266,"['20230227', '20230528', '20230831', '20231025']",5,246830.0,1992920.0,32644,369
112264,"['20230227', '20230528', '20230831', '20231025']",5,290830.0,1993920.0,32644,370
112263,"['20230227', '20230528', '20230831', '20231025']",5,269830.0,1993920.0,32644,371
112261,"['20230227', '20230528', '20230831', '20231025']",5,206830.0,1993920.0,32644,372
112259,"['20230227', '20230528', '20230831', '20231025']",5,296830.0,1994920.0,32644,373
112256,"['20230227', '20230528', '20230831', '20231025']",5,296830.0,1995920.0,32644,374
112255,"['20230227', '20230528', '20230831', '20231025']",5,246830.0,1995920.0,32644,375
112251,"['20230227', '20230528', '20230831', '20231025']",5,289830.0,1998920.0,32644,376
112250,"['20230227', '20230528', '20230831', '20231025']",5,248830.0,1998920.0,32644,377
112248,"['20230227', '20230528', '20230831', '20231025']",5,238830.0,1998920.0,32644,378
112244,"['20230207', '20230617', '20230930', '20231224']",5,446880.0,2893900.0,32644,379
112243,"['20230207', '20230617', '20230930', '20231224']",5,430880.0,2893900.0,32644,380
112241,"['20230207', '20230617', '20230930', '20231224']",5,445880.0,2895900.0,32644,381
112239,"['20230207', '20230617', '20230930', '20231224']",5,446880.0,2896900.0,32644,382
112238,"['20230207', '20230617', '20230930', '20231224']",5,455880.0,2898900.0,32644,383
112231,"['20230207', '20230617', '20230930', '20231224']",5,502880.0,2906900.0,32644,384
112230,"['20230207', '20230617', '20230930', '20231224']",5,407880.0,2906900.0,32644,385
112229,"['20230207', '20230617', '20230930', '20231224']",5,505880.0,2908900.0,32644,386
112228,"['20230207', '20230617', '20230930', '20231224']",5,416880.0,2908900.0,32644,387
112226,"['20230207', '20230617', '20230930', '20231224']",5,405880.0,2909900.0,32644,388
112224,"['20230207', '20230617', '20230930', '20231224']",5,412880.0,2910900.0,32644,389
112222,"['20230207', '20230617', '20230930', '20231224']",5,407880.0,2910900.0,32644,390
112221,"['20230207', '20230617', '20230930', '20231224']",5,460880.0,2912900.0,32644,391
112220,"['20230207', '20230617', '20230930', '20231224']",5,413880.0,2912900.0,32644,392
112216,"['20230207', '20230617', '20230930', '20231224']",5,416880.0,2917900.0,32644,393
112215,"['20230207', '20230617', '20230930', '20231224']",5,409880.0,2917900.0,32644,394
112210,"['20230207', '20230617', '20230930', '20231224']",5,400880.0,2924900.0,32644,395
112208,"['20230207', '20230617', '20230930', '20231224']",5,400880.0,2929900.0,32644,396
112207,"['20230207', '20230617', '20230930', '20231224']",5,410880.0,2931900.0,32644,397
112206,"['20230207', '20230617', '20230930', '20231224']",5,405880.0,2932900.0,32644,398
112204,"['20230207', '20230617', '20230930', '20231224']",5,421880.0,2934900.0,32644,399
112202,"['20230207', '20230617', '20230930', '20231224']",5,412880.0,2936900.0,32644,400
112200,"['20230207', '20230617', '20230930', '20231224']",5,433880.0,2940900.0,32644,401
112198,"['20230207', '20230617', '20230930', '20231224']",5,433880.0,2941900.0,32644,402
112196,"['20230207', '20230617', '20230930', '20231224']",5,433880.0,2942900.0,32644,403
112195,"['20230207', '20230617', '20230930', '20231224']",5,430880.0,2942900.0,32644,404
112190,"['20230207', '20230617', '20230930', '20231224']",5,471880.0,2945900.0,32644,405
112189,"['20230207', '20230617', '20230930', '20231224']",5,433880.0,2945900.0,32644,406
112186,"['20230207', '20230617', '20230930', '20231224']",5,401880.0,2945900.0,32644,407
112185,"['20230207', '20230617', '20230930', '20231224']",5,422880.0,2946900.0,32644,408
112181,"['20230207', '20230617', '20230930', '20231224']",5,407880.0,2947900.0,32644,409
112178,"['20230207', '20230617', '20230930', '20231224']",5,423880.0,2949900.0,32644,410
112176,"['20230207', '20230617', '20230930', '20231224']",5,446880.0,2950900.0,32644,411
112174,"['20230207', '20230617', '20230930', '20231224']",5,405880.0,2950900.0,32644,412
112173,"['20230207', '20230617', '20230930', '20231224']",5,428880.0,2951900.0,32644,413
112172,"['20230207', '20230617', '20230930', '20231224']",5,422880.0,2954900.0,32644,414
112171,"['20230207', '20230617', '20230930', '20231224']",5,401880.0,2955900.0,32644,415
112168,"['20230207', '20230617', '20230930', '20231224']",5,407880.0,2960900.0,32644,416
112165,"['20230207', '20230617', '20230930', '20231224']",5,430880.0,2965900.0,32644,417
112163,"['20230207', '20230617', '20230930', '20231224']",5,421880.0,2966900.0,32644,418
112159,"['20230207', '20230617', '20230930', '20231224']",5,408880.0,2970900.0,32644,419
112158,"['20230207', '20230617', '20230930', '20231224']",5,408880.0,2972900.0,32644,420
112154,"['20230207', '20230617', '20230930', '20231224']",5,417880.0,2976900.0,32644,421
112153,"['20230207', '20230617', '20230930', '20231224']",5,417880.0,2977900.0,32644,422
112150,"['20230207', '20230617', '20230930', '20231224']",5,408880.0,2980900.0,32644,423
112149,"['20230207', '20230617', '20230930', '20231224']",5,434880.0,2981900.0,32644,424
112147,"['20230207', '20230617', '20230930', '20231224']",5,428880.0,2982900.0,32644,425
112146,"['20230207', '20230617', '20230930', '20231224']",5,417880.0,2986900.0,32644,426
112143,"['20230207', '20230617', '20230930', '20231224']",5,409880.0,2989900.0,32644,427
112141,"['20230207', '20230617', '20230930', '20231224']",5,485880.0,2990900.0,32644,428
112140,"['20230207', '20230617', '20230930', '20231224']",5,421880.0,2990900.0,32644,429
112139,"['20230207', '20230617', '20230930', '20231224']",5,413880.0,2990900.0,32644,430
112137,"['20230207', '20230617', '20230930', '20231224']",5,412880.0,2991900.0,32644,431
112136,"['20230207', '20230617', '20230930', '20231224']",5,423880.0,2992900.0,32644,432
112135,"['20230207', '20230617', '20230930', '20231224']",5,413880.0,2992900.0,32644,433
112133,"['20230207', '20230617', '20230930', '20231224']",5,408880.0,2992900.0,32644,434
112128,"['20230207', '20230617', '20230930', '20231224']",5,485880.0,2996900.0,32644,435
112123,"['20230207', '20230617', '20230930', '20231224']",5,485880.0,2997900.0,32644,436
112122,"['20230207', '20230617', '20230930', '20231224']",5,430880.0,2997900.0,32644,437
112120,"['20230207', '20230617', '20230930', '20231224']",5,502880.0,2998900.0,32644,438
112117,"['20230207', '20230617', '20230930', '20231224']",5,417880.0,2998900.0,32644,439
112115,"['20230306', '20230405', '20230704', '20231201']",2,504470.0,2118870.0,32644,440
112114,"['20230306', '20230405', '20230704', '20231201']",2,512470.0,2121870.0,32644,441
112113,"['20230306', '20230405', '20230704', '20231201']",5,582470.0,2128870.0,32644,442
112112,"['20230306', '20230405', '20230704', '20231201']",2,526470.0,2129870.0,32644,443
112111,"['20230306', '20230405', '20230704', '20231201']",2,524470.0,2130870.0,32644,444
112110,"['20230306', '20230405', '20230704', '20231201']",2,512470.0,2130870.0,32644,445
112109,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2132870.0,32644,446
112108,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2133870.0,32644,447
112107,"['20230306', '20230405', '20230704', '20231201']",2,530470.0,2134870.0,32644,448
112106,"['20230306', '20230405', '20230704', '20231201']",2,528470.0,2137870.0,32644,449
112105,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2140870.0,32644,450
112104,"['20230306', '20230405', '20230704', '20231201']",2,528470.0,2140870.0,32644,451
112103,"['20230306', '20230405', '20230704', '20231201']",2,528470.0,2142870.0,32644,452
112102,"['20230306', '20230405', '20230704', '20231201']",2,528470.0,2143870.0,32644,453
112101,"['20230306', '20230405', '20230704', '20231201']",2,524470.0,2151870.0,32644,454
112100,"['20230306', '20230405', '20230704', '20231201']",2,524470.0,2153870.0,32644,455
112099,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2154870.0,32644,456
112098,"['20230306', '20230405', '20230704', '20231201']",2,530470.0,2155870.0,32644,457
112097,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2155870.0,32644,458
112096,"['20230306', '20230405', '20230704', '20231201']",2,530470.0,2156870.0,32644,459
112095,"['20230306', '20230405', '20230704', '20231201']",2,530470.0,2157870.0,32644,460
112094,"['20230306', '20230405', '20230704', '20231201']",2,586470.0,2159870.0,32644,461
112093,"['20230306', '20230405', '20230704', '20231201']",2,529470.0,2162870.0,32644,462
112092,"['20230306', '20230405', '20230704', '20231201']",2,507470.0,2174870.0,32644,463
112091,"['20230306', '20230405', '20230704', '20231201']",2,514470.0,2175870.0,32644,464
112090,"['20230306', '20230405', '20230704', '20231201']",2,510470.0,2175870.0,32644,465
112089,"['20230306', '20230405', '20230704', '20231201']",2,509470.0,2176870.0,32644,466
112088,"['20230306', '20230405', '20230704', '20231201']",2,512470.0,2179870.0,32644,467
112087,"['20230306', '20230405', '20230704', '20231201']",2,514470.0,2180870.0,32644,468
112086,"['20230306', '20230405', '20230704', '20231201']",2,507470.0,2180870.0,32644,469
112085,"['20230306', '20230405', '20230704', '20231201']",2,506470.0,2180870.0,32644,470
112084,"['20230306', '20230405', '20230704', '20231201']",2,504470.0,2180870.0,32644,471
112083,"['20230306', '20230405', '20230704', '20231201']",2,503470.0,2180870.0,32644,472
112082,"['20230306', '20230405', '20230704', '20231201']",2,514470.0,2181870.0,32644,473
112081,"['20230306', '20230405', '20230704', '20231201']",2,509470.0,2181870.0,32644,474
112080,"['20230306', '20230405', '20230704', '20231201']",2,511470.0,2182870.0,32644,475
112079,"['20230306', '20230405', '20230704', '20231201']",2,508470.0,2183870.0,32644,476
112078,"['20230306', '20230405', '20230704', '20231201']",2,512470.0,2184870.0,32644,477
112077,"['20230306', '20230405', '20230704', '20231201']",5,584470.0,2187870.0,32644,478
112076,"['20230306', '20230405', '20230704', '20231201']",2,505470.0,2187870.0,32644,479
112075,"['20230306', '20230405', '20230704', '20231201']",2,504470.0,2187870.0,32644,480
112074,"['20230306', '20230405', '20230704', '20231201']",2,506470.0,2188870.0,32644,481
112073,"['20230306', '20230405', '20230704', '20231201']",2,503470.0,2188870.0,32644,482
112072,"['20230306', '20230405', '20230704', '20231201']",2,503470.0,2189870.0,32644,483
112071,"['20230306', '20230405', '20230704', '20231201']",2,502470.0,2189870.0,32644,484
112070,"['20230306', '20230405', '20230704', '20231201']",2,503470.0,2190870.0,32644,485
112069,"['20230306', '20230405', '20230704', '20231201']",2,502470.0,2190870.0,32644,486
112068,"['20230306', '20230405', '20230704', '20231201']",2,502470.0,2191870.0,32644,487
112067,"['20230306', '20230405', '20230704', '20231201']",2,502470.0,2192870.0,32644,488
112066,"['20230306', '20230405', '20230704', '20231201']",2,503470.0,2196870.0,32644,489
112059,"['20230320', '20230521', '20230701', '20231008']",11,459110.0,7548490.0,32605,490
112057,"['20230320', '20230521', '20230701', '20231008']",11,437110.0,7549490.0,32605,491
112036,"['20230325', '20230514', '20230721', '20231004']",2,504350.0,7101140.0,32606,492
112035,"['20230325', '20230514', '20230721', '20231004']",2,505350.0,7102140.0,32606,493
112034,"['20230325', '20230514', '20230721', '20231004']",2,487350.0,7104140.0,32606,494
112033,"['20230325', '20230514', '20230721', '20231004']",2,431350.0,7115140.0,32606,495
112032,"['20230325', '20230514', '20230721', '20231004']",2,426350.0,7116140.0,32606,496
112031,"['20230325', '20230514', '20230721', '20231004']",2,479350.0,7118140.0,32606,497
112030,"['20230325', '20230514', '20230721', '20231004']",2,478350.0,7118140.0,32606,498
112029,"['20230325', '20230514', '20230721', '20231004']",2,440350.0,7118140.0,32606,499
112028,"['20230325', '20230514', '20230721', '20231004']",2,439350.0,7118140.0,32606,500
112027,"['20230325', '20230514', '20230721', '20231004']",2,442350.0,7119140.0,32606,501
112026,"['20230325', '20230514', '20230721', '20231004']",2,441350.0,7119140.0,32606,502
112025,"['20230325', '20230514', '20230721', '20231004']",2,440350.0,7119140.0,32606,503
112024,"['20230325', '20230514', '20230721', '20231004']",2,439350.0,7119140.0,32606,504
112023,"['20230325', '20230514', '20230721', '20231004']",2,476350.0,7120140.0,32606,505
112022,"['20230325', '20230514', '20230721', '20231004']",2,460350.0,7120140.0,32606,506
112021,"['20230325', '20230514', '20230721', '20231004']",2,459350.0,7120140.0,32606,507
